t,vida
17.4506,992460.0
17.4670,992460.0
17.4839,992460.0
17.5004,992460.0
17.5174,992460.0
17.5337,992460.0
17.5505,992460.0
17.5670,992460.0
17.5837,992460.0
17.6005,992460.0
17.6173,992460.0
17.6337,992460.0
17.6503,992460.0
17.6672,992460.0
17.6838,992460.0
17.7005,992460.0
17.7171,992455.0
17.7334,992455.0
17.7506,992455.0
17.7673,992455.0
17.7836,992455.0
17.8005,992455.0
17.8171,992455.0
17.8339,992450.0
17.8504,992450.0
17.8672,992450.0
17.8840,992450.0
17.9004,992450.0
17.9169,992450.0
17.9336,992450.0
17.9502,992450.0
17.9672,992445.0
17.9839,992445.0
18.0004,992445.0
18.0171,992445.0
18.0339,992440.0
18.0502,992440.0
18.0672,992440.0
18.0840,992440.0
18.1002,992440.0
18.1170,992440.0
18.1338,992440.0
18.1502,992440.0
18.1670,992440.0
18.1835,992440.0
18.2005,992440.0
18.2169,992440.0
18.2337,992440.0
18.2503,992440.0
18.2671,992440.0
18.2839,992440.0
18.3003,992440.0
18.3172,992440.0
18.3337,992440.0
18.3503,992440.0
18.3672,992440.0
18.3835,992440.0
18.4003,992440.0
18.4172,992440.0
18.4339,992440.0
18.4502,992440.0
18.4670,992440.0
18.4838,992440.0
18.5007,992440.0
18.5170,992440.0
18.5339,992440.0
18.5501,992440.0
18.5670,992440.0
18.5836,992440.0
18.6003,992440.0
18.6169,992440.0
18.6338,992440.0
18.6503,992440.0
18.6668,992435.0
18.6835,992435.0
18.7002,992435.0
18.7169,992435.0
18.7339,992435.0
18.7503,992435.0
18.7672,992435.0
18.7837,992435.0
18.8005,992435.0
18.8168,992435.0
18.8336,992435.0
18.8501,992435.0
18.8671,992435.0
18.8838,992435.0
18.9001,992435.0
18.9168,992435.0
18.9338,992435.0
18.9506,992435.0
18.9670,992435.0
18.9836,992435.0
19.0004,992435.0
19.0170,992435.0
19.0337,992435.0
19.0505,992435.0
19.0669,992435.0
19.0835,992435.0
19.1006,992435.0
19.1172,992435.0
19.1335,992435.0
19.1501,992435.0
19.1668,992435.0
19.1837,992435.0
19.2005,992435.0
19.2173,992435.0
19.2339,992435.0
19.2502,992435.0
19.2670,992435.0
19.2837,992435.0
19.3004,992435.0
19.3173,992435.0
19.3338,992435.0
19.3504,992435.0
19.3672,992435.0
19.3835,992435.0
19.4001,992435.0
19.4169,992435.0
19.4340,992435.0
19.4505,992435.0
19.4669,992435.0
19.4839,992435.0
19.5007,992435.0
19.5171,992435.0
19.5338,992435.0
19.5506,992435.0
19.5670,992435.0
19.5836,992435.0
19.6006,992435.0
19.6168,992435.0
19.6338,992435.0
19.6502,992435.0
19.6671,992435.0
19.6836,992435.0
19.7007,992435.0
19.7169,992435.0
19.7353,992435.0
19.7505,992435.0
19.7671,992435.0
19.7837,992435.0
19.8003,992435.0
19.8171,992435.0
19.8340,992435.0
19.8501,992435.0
19.8672,992435.0
19.8839,992435.0
19.9001,992435.0
19.9171,992435.0
19.9337,992435.0
19.9501,992435.0
19.9673,992435.0
19.9836,992435.0
20.0004,992435.0
20.0169,992435.0
20.0338,992435.0
20.0503,992435.0
20.0670,992435.0
20.0837,992435.0
20.1004,992435.0
20.1173,992435.0
20.1334,992435.0
20.1504,992435.0
20.1670,992435.0
20.1838,992435.0
20.2004,992435.0
20.2168,992435.0
20.2336,992435.0
20.2501,992435.0
20.2672,992435.0
20.2839,992435.0
20.3005,992435.0
20.3170,992435.0
20.3334,992435.0
20.3503,992435.0
20.3670,992435.0
20.3838,992435.0
20.4006,992435.0
20.4170,992435.0
20.4339,992435.0
20.4502,992435.0
20.4670,992435.0
20.4839,992435.0
20.5002,992435.0
