t,vida
18.8335,987135.0
18.8503,987030.0
18.8671,987030.0
18.8836,987030.0
18.9004,987030.0
18.9171,987030.0
18.9337,987030.0
18.9506,987030.0
18.9669,987030.0
18.9839,986925.0
19.0005,986925.0
19.0168,986925.0
19.0336,986925.0
19.0503,986820.0
19.0671,986820.0
19.0836,986820.0
19.1002,986820.0
19.1172,986820.0
19.1336,986820.0
19.1503,986820.0
19.1672,986820.0
19.1836,986820.0
19.2007,986820.0
19.2170,986820.0
19.2337,986820.0
19.2501,986820.0
19.2669,986820.0
19.2838,986820.0
19.3008,986820.0
19.3170,986820.0
19.3341,986820.0
19.3504,986820.0
19.3668,986820.0
19.3835,986820.0
19.4007,986820.0
19.4172,986820.0
19.4336,986820.0
19.4504,986820.0
19.4669,986820.0
19.4838,986820.0
19.5008,986820.0
19.5169,986820.0
19.5337,986820.0
19.5505,986820.0
19.5671,986820.0
19.5840,986820.0
19.6005,986820.0
19.6172,986820.0
19.6336,986820.0
19.6503,986820.0
19.6670,986820.0
19.6835,986820.0
19.7004,986820.0
19.7172,986715.0
19.7335,986715.0
19.7501,986715.0
19.7669,986715.0
19.7834,986715.0
19.8002,986715.0
19.8169,986715.0
19.8337,986715.0
19.8505,986715.0
19.8671,986715.0
19.8834,986715.0
19.9006,986715.0
19.9170,986610.0
19.9338,986610.0
19.9506,986610.0
19.9672,986610.0
19.9836,986505.0
20.0003,986505.0
20.0172,986505.0
20.0334,986505.0
20.0506,986505.0
20.0671,986505.0
20.0840,986505.0
20.1006,986505.0
20.1169,986400.0
20.1336,986400.0
20.1504,986400.0
20.1670,986400.0
20.1835,986295.0
20.2003,986295.0
20.2171,986295.0
20.2338,986295.0
20.2503,986295.0
20.2676,986295.0
20.2840,986295.0
20.3002,986295.0
20.3169,986190.0
20.3336,986190.0
20.3501,986190.0
20.3670,986190.0
20.3837,986085.0
20.4010,986085.0
20.4173,986085.0
20.4335,986085.0
20.4508,986085.0
20.4669,985980.0
20.4838,985980.0
20.5006,985980.0
20.5172,985980.0
20.5334,985980.0
20.5506,985980.0
20.5673,985980.0
20.5839,985875.0
20.6002,985875.0
20.6168,985875.0
20.6335,985875.0
20.6505,985770.0
20.6670,985770.0
20.6838,985770.0
20.7003,985770.0
20.7168,985770.0
20.7336,985770.0
20.7505,985770.0
20.7670,985770.0
20.7835,985770.0
20.8004,985770.0
20.8171,985770.0
20.8338,985770.0
20.8503,985770.0
20.8673,985770.0
20.8837,985770.0
20.9003,985770.0
20.9172,985770.0
20.9338,985770.0
20.9507,985770.0
20.9671,985770.0
20.9839,985770.0
21.0008,985770.0
21.0169,985770.0
21.0339,985770.0
21.0505,985770.0
21.0670,985770.0
21.0838,985770.0
21.1005,985770.0
21.1172,985770.0
21.1337,985770.0
21.1504,985770.0
21.1668,985770.0
21.1839,985770.0
21.2002,985770.0
21.2171,985770.0
21.2338,985770.0
21.2507,985770.0
21.2668,985770.0
21.2839,985770.0
21.3004,985770.0
21.3170,985770.0
21.3334,985770.0
21.3510,985770.0
21.3669,985770.0
21.3836,985770.0
21.4005,985770.0
21.4171,985770.0
21.4334,985770.0
21.4502,985770.0
21.4669,985770.0
21.4835,985665.0
21.5007,985665.0
21.5168,985665.0
21.5339,985665.0
21.5503,985665.0
21.5671,985665.0
21.5836,985665.0
21.6003,985665.0
21.6169,985560.0
21.6337,985560.0
21.6501,985560.0
21.6669,985560.0
21.6837,985560.0
21.7004,985560.0
21.7170,985560.0
21.7339,985560.0
21.7507,985560.0
21.7671,985560.0
21.7839,985560.0
21.8008,985560.0
21.8170,985455.0
21.8338,985455.0
21.8504,985455.0
21.8671,985455.0
21.8838,985350.0
21.9004,985350.0
21.9174,985350.0
21.9340,985350.0
21.9501,985245.0
21.9667,985245.0
21.9836,985245.0
22.0005,985245.0
22.0171,985245.0
22.0335,985245.0
22.0504,985245.0
22.0672,985245.0
22.0836,985140.0
22.1002,985140.0
22.1168,985140.0
22.1339,985140.0
22.1503,985140.0
22.1671,985035.0
22.1837,985035.0
22.2004,985035.0
22.2172,985035.0
22.2335,985035.0
22.2506,985035.0
22.2670,985035.0
22.2839,985035.0
22.3001,985035.0
22.3173,985035.0
22.3334,985035.0
22.3503,985035.0
22.3670,984930.0
22.3835,984930.0
22.4004,984930.0
22.4172,984825.0
22.4338,984825.0
22.4506,984825.0
22.4671,984825.0
22.4835,984615.0
22.5003,984615.0
22.5171,984615.0
22.5335,984615.0
22.5504,984615.0
22.5672,984615.0
22.5837,984615.0
22.6009,984615.0
22.6171,984615.0
22.6339,984615.0
22.6510,984615.0
22.6671,984615.0
22.6836,984615.0
22.7002,984615.0
22.7169,984615.0
22.7335,984615.0
22.7505,984615.0
22.7671,984615.0
22.7836,984615.0
22.8010,984615.0
22.8169,984615.0
22.8337,984615.0
22.8504,984615.0
22.8668,984615.0
22.8838,984615.0
22.9006,984615.0
22.9170,984615.0
22.9340,984615.0
22.9505,984615.0
22.9670,984615.0
22.9838,984615.0
23.0003,984615.0
23.0169,984615.0
